CourseId,Review,Label,cld2,review_id
machine-design1,dr.kathryn is very professional and she simplify theories to perfectly understanding i become more understanding all f course contents and be more sufficient in machine designi would to thank the doctor for her explainingand thank georgia institude of technology for this useful course,5,en,12612
uva-darden-business-society,We are just beginning to tap into the Sharing Economy. This course gave me lots of valuable updates and new knowledge to better understand the change is business that is transforming the way we live and prosper at the same time as we together take care of the world around us.,4,en,12613
einstein-relativity,"This course was truly an excellent way to learn about Einstein's Special Theory of Relativity. The content covered most of the main aspects of Special Relativity, and the instructor did a top notch job of explaining how the various aspects of the theory are derived and many implications of the Theory. The maths involved in this course is no more than high-school level algebra with a few tricks, and as such the course should be within most people's reach with a bit of effort. Mind you, the concepts themselves are somewhat counter-intuitive, so be prepared to think a lot about the implications. However, all that being said, I highly recommend this course! It is a very well presented and accessible way to start to grasp Einstein's most profound work in his ""miracle year"" of 1905.",5,en,12614
engineering-mechanics-statics,This course was my first engineering course and with dedication and drive I passed all the curriculums and achieved my certificate to this course. This course was very helpful in all aspects from beginging,5,en,12615
leadership-collaboration,Amazing Course! Highly recommended,5,en,12616
learning-how-to-learn,thanks a lotand i'm very happy for this course,5,en,12617
communication-in-the-workplace,It was GOOD !!!,4,en,12618
python,Easy to understand. Too slow for any user with prior programming experience (ie. VB).,5,en,12619
finite-element-method,"I've encountered very few courses that demonstrate the detailed connection between what we learn in theory and applying them in programming languages. The instructions on programming assignments are limpid, can get through them even with very little programming experience.",5,en,12620
data-cleaning,"Difficult but valuable. You will be watching the videos repeatedly and become a regular at StockOverflow but it was completely worth it. Getting, cleaning, and processing data is pretty much 80%+ of the job, this course's information is vital to any future data worker.",5,en,12621
iot,Great course which offered the basics of IOT,5,en,12622
personal-branding,"Kimberley is a wonderful instructor keeping the student engaged with her wonderful personality and wit. The information is well suited to someone with very limited experience in personal branding and social media. Having said that, the information is clear and concise and worth the time for someone with more experience just to make sure they haven't missed a little gem of knowledge.",4,en,12623
